Pan I.D.,t,price,brand,feature,choice
9,26,0.086000003,4,0,0
9,27,0.086000003,4,0,0
10,1,0.079000004,4,0,0
10,2,0.079000004,4,0,0
10,3,0.079000004,4,0,0
10,4,0.079000004,4,0,0
10,5,0.079000004,4,0,0
10,6,0.079000004,4,0,0
10,7,0.079000004,4,0,0
10,8,0.079000004,4,0,0
10,9,0.079000004,4,0,0
10,10,0.081,4,0,0
10,11,0.063000001,4,1,0
10,12,0.079000004,4,0,0
10,13,0.063000001,4,0,0
10,14,0.063000001,4,0,0
11,1,0.081,4,0,0
11,2,0.081,4,0,0
11,3,0.079000004,4,0,0
11,4,0.079000004,4,0,0
11,5,0.081,4,0,1
11,6,0.081,4,0,0
11,7,0.081,4,0,0
11,8,0.081,4,0,0
11,9,0.061000001,4,0,0
11,10,0.061000001,4,0,0
12,1,0.081,4,0,0
12,2,0.079999998,4,0,0
12,3,0.079000004,4,0,0
12,4,0.079000004,4,0,0
12,5,0.081,4,0,0
12,6,0.081,4,0,0
12,7,0.085000001,4,0,0
12,8,0.081,4,0,0
12,9,0.081,4,0,0
13,1,0.081,4,0,0
13,2,0.081,4,0,0
13,3,0.079000004,4,0,0
13,4,0.079000004,4,0,0
13,5,0.079000004,4,0,0
13,6,0.079000004,4,0,0
13,7,0.079000004,4,0,0
13,8,0.079000004,4,0,0
13,9,0.079000004,4,0,0
13,10,0.079000004,4,0,0
14,1,0.079000004,4,0,0
14,2,0.079000004,4,0,0
14,3,0.079000004,4,0,0
14,4,0.079000004,4,0,0
14,5,0.079000004,4,0,0
14,6,0.079000004,4,0,0
14,7,0.079000004,4,0,0
14,8,0.079000004,4,0,0
14,9,0.079000004,4,0,0
14,10,0.079000004,4,0,0
14,11,0.079000004,4,0,0
14,12,0.079000004,4,0,0
14,13,0.079000004,4,0,0
15,1,0.081,4,0,1
15,2,0.081,4,0,1
15,3,0.081,4,0,1
15,4,0.081,4,0,1
15,5,0.079000004,4,0,0
15,6,0.079000004,4,0,0
15,7,0.079000004,4,0,0
15,8,0.079000004,4,0,0
15,9,0.079000004,4,0,0
15,10,0.079000004,4,0,0
15,11,0.079000004,4,0,0
15,12,0.079000004,4,0,0
15,13,0.079000004,4,0,0
15,14,0.079000004,4,0,0
15,15,0.079000004,4,0,0
15,16,0.079000004,4,0,0
15,17,0.079000004,4,0,0
15,18,0.079000004,4,0,0
15,19,0.079000004,4,0,0
15,20,0.079000004,4,0,1
15,21,0.079000004,4,0,0
15,22,0.079000004,4,0,1
15,23,0.079000004,4,0,1
15,24,0.079000004,4,0,1
15,25,0.079000004,4,0,1
15,26,0.079000004,4,0,1
15,27,0.079000004,4,0,1
15,28,0.079000004,4,0,1
15,29,0.079000004,4,0,1
15,30,0.079000004,4,0,1
15,31,0.079000004,4,0,1
15,32,0.079000004,4,0,1
15,33,0.079000004,4,0,1
15,34,0.079000004,4,0,1
15,35,0.079000004,4,0,1
15,36,0.079000004,4,0,1
15,37,0.079000004,4,0,1
15,38,0.079000004,4,0,1
15,39,0.079000004,4,0,1
15,40,0.079000004,4,0,1
15,41,0.079000004,4,0,1
15,42,0.079000004,4,0,1
15,43,0.079000004,4,0,1
15,44,0.079000004,4,0,1
15,45,0.079000004,4,0,1
15,46,0.079000004,4,0,1
15,47,0.079000004,4,0,1
15,48,0.079000004,4,0,1
15,49,0.079000004,4,0,1
15,50,0.079000004,4,0,1
15,51,0.079000004,4,0,1
15,52,0.079000004,4,0,1
15,53,0.079000004,4,0,1
15,54,0.079000004,4,0,1
15,55,0.079000004,4,0,1
15,56,0.079000004,4,0,1
15,57,0.079000004,4,0,1
15,58,0.079000004,4,0,1
15,59,0.079000004,4,0,1
15,60,0.079000004,4,0,1
15,61,0.079000004,4,0,1
15,62,0.079000004,4,0,1
15,63,0.079000004,4,0,1
15,64,0.079000004,4,0,1
15,65,0.079000004,4,0,1
15,66,0.079000004,4,0,1
15,67,0.079000004,4,0,1
15,68,0.079000004,4,0,1
15,69,0.079000004,4,0,1
15,70,0.079000004,4,0,1
15,71,0.079000004,4,0,1
15,72,0.079000004,4,0,1
15,73,0.079000004,4,0,0
15,74,0.079000004,4,0,1
15,75,0.079000004,4,0,1
15,76,0.079000004,4,0,1
15,77,0.079000004,4,0,0
15,78,0.079000004,4,0,0
15,79,0.079000004,4,0,1
15,80,0.079000004,4,0,1
15,81,0.079000004,4,0,1
15,82,0.079000004,4,0,1
15,83,0.079000004,4,0,1
15,84,0.079000004,4,0,1
15,85,0.079000004,4,0,1
15,86,0.079000004,4,0,1
15,87,0.079000004,4,0,1
15,88,0.079000004,4,0,1
15,89,0.079000004,4,0,1
15,90,0.079000004,4,0,1
15,91,0.079000004,4,0,1
15,92,0.079000004,4,0,1
15,93,0.079000004,4,0,1
15,94,0.079000004,4,0,1
15,95,0.079000004,4,0,1
15,96,0.079000004,4,0,1
15,97,0.079000004,4,0,1
15,98,0.079000004,4,0,1
15,99,0.079000004,4,0,1
15,100,0.079000004,4,0,1
15,101,0.079000004,4,0,1
15,102,0.079000004,4,0,1
15,103,0.079000004,4,0,1
15,104,0.079000004,4,0,1
15,105,0.079000004,4,0,1
15,106,0.079000004,4,0,1
15,107,0.079000004,4,0,1
15,108,0.079000004,4,0,1
15,109,0.079000004,4,0,1
15,110,0.079000004,4,0,1
15,111,0.079000004,4,0,1
15,112,0.079000004,4,0,1
15,113,0.079000004,4,0,1
15,114,0.079000004,4,0,1
15,115,0.079000004,4,0,1
15,116,0.079000004,4,0,1
15,117,0.079000004,4,0,1
15,118,0.079000004,4,0,1
15,119,0.086000003,4,0,1
15,120,0.079000004,4,0,0
15,121,0.079000004,4,0,0
15,122,0.079000004,4,0,0
15,123,0.079000004,4,0,0
15,124,0.079000004,4,0,0
15,125,0.079000004,4,0,0
15,126,0.079000004,4,0,0
15,127,0.079000004,4,0,0
15,128,0.079000004,4,0,0
15,129,0.079000004,4,0,0
15,130,0.086000003,4,0,0
15,131,0.079000004,4,0,0
15,132,0.079000004,4,0,0
15,133,0.079000004,4,0,0
15,134,0.079000004,4,0,1
15,135,0.079000004,4,0,1
15,136,0.079000004,4,0,0
15,137,0.079000004,4,0,0
15,138,0.079000004,4,0,1
15,139,0.079000004,4,0,0
15,140,0.079000004,4,0,0
15,141,0.079000004,4,0,1
15,142,0.086000003,4,0,0
15,143,0.079000004,4,0,0
15,144,0.079000004,4,0,0
15,145,0.086000003,4,0,1
15,146,0.086000003,4,0,1
15,147,0.086000003,4,0,0
15,148,0.086000003,4,0,1
15,149,0.090999998,4,0,1
15,150,0.063000001,4,1,0
15,151,0.086000003,4,1,1
15,152,0.063000001,4,1,0
15,153,0.063000001,4,1,1
15,154,0.063000001,4,1,1
15,155,0.079000004,4,0,1
15,156,0.079000004,4,0,1
15,157,0.079000004,4,0,1
15,158,0.079000004,4,0,0
15,159,0.079000004,4,0,1
15,160,0.079000004,4,0,1
15,161,0.079000004,4,0,0
15,162,0.079000004,4,0,1
15,163,0.044,4,0,0
15,164,0.044,4,0,0
15,165,0.079000004,4,0,0
15,166,0.079000004,4,0,0
15,167,0.079000004,4,0,0
15,168,0.079000004,4,0,1
15,169,0.079000004,4,0,1
15,170,0.079000004,4,0,1
15,171,0.079000004,4,0,1
15,172,0.079000004,4,0,1
15,173,0.041000001,4,0,1
15,174,0.079000004,4,0,1
15,175,0.079000004,4,0,0
15,176,0.079000004,4,0,0
15,177,0.071000002,4,0,0
15,178,0.079000004,4,0,1
15,179,0.079000004,4,0,1
15,180,0.063000001,4,0,1
15,181,0.063000001,4,0,1
15,182,0.063000001,4,0,1
15,183,0.063000001,4,0,1
15,184,0.063000001,4,0,1
15,185,0.063000001,4,0,1
16,1,0.079000004,4,0,0
16,2,0.079000004,4,0,1
16,3,0.086000003,4,0,1
16,4,0.086000003,4,0,1
16,5,0.086000003,4,0,1
16,6,0.079000004,4,0,1
16,7,0.079000004,4,0,1
16,8,0.079000004,4,0,1
16,9,0.079000004,4,0,1
17,1,0.086000003,4,0,0
17,2,0.086000003,4,0,0
17,3,0.086000003,4,0,0
17,4,0.086000003,4,0,0
17,5,0.086000003,4,0,0
17,6,0.068000004,4,1,0
17,7,0.086000003,4,0,0
17,8,0.086000003,4,0,0
17,9,0.086000003,4,0,0
17,10,0.086000003,4,0,0
17,11,0.086000003,4,0,0
17,12,0.086000003,4,0,0
17,13,0.086000003,4,0,0
17,14,0.086000003,4,0,0
17,15,0.086000003,4,0,0
17,16,0.086000003,4,0,0
17,17,0.086000003,4,0,0
17,18,0.086000003,4,0,0
17,19,0.086000003,4,0,0
17,20,0.086000003,4,0,0
17,21,0.086000003,4,0,0
17,22,0.086000003,4,0,0
17,23,0.086000003,4,0,0
17,24,0.086000003,4,0,0
17,25,0.086000003,4,0,0
17,26,0.086000003,4,0,0
17,27,0.086000003,4,0,0
17,28,0.086000003,4,0,0
17,29,0.086000003,4,0,0
17,30,0.086000003,4,0,0
17,31,0.086000003,4,0,0
17,32,0.086000003,4,0,0
17,33,0.086000003,4,0,0
17,34,0.086000003,4,0,0
17,35,0.086000003,4,0,0
17,36,0.086000003,4,0,0
17,37,0.086000003,4,0,0
17,38,0.086000003,4,0,0
17,39,0.086000003,4,0,0
17,40,0.086000003,4,0,0
17,41,0.086000003,4,0,0
18,1,0.079000004,4,0,1
18,2,0.074000001,4,1,1
18,3,0.086000003,4,0,1
18,4,0.086000003,4,0,0
18,5,0.081,4,0,0
19,1,0.079000004,4,0,0
19,2,0.079000004,4,0,0
19,3,0.079000004,4,0,0
19,4,0.079000004,4,0,0
19,5,0.079000004,4,0,0
19,6,0.079000004,4,0,0
19,7,0.079000004,4,0,0
19,8,0.079000004,4,0,0
19,9,0.079000004,4,0,0
19,10,0.079000004,4,0,0
19,11,0.079000004,4,0,0
19,12,0.079000004,4,0,0
19,13,0.079000004,4,0,0
19,14,0.079000004,4,0,0
19,15,0.079000004,4,0,0
19,16,0.079000004,4,0,0
19,17,0.079000004,4,0,0
19,18,0.079000004,4,0,0
19,19,0.079000004,4,0,0
19,20,0.079000004,4,0,0
19,21,0.079000004,4,0,0
19,22,0.079000004,4,0,0
19,23,0.079000004,4,0,0
19,24,0.079000004,4,0,0
19,25,0.079000004,4,0,0
19,26,0.079000004,4,0,0
19,27,0.079000004,4,0,0
19,28,0.079000004,4,0,0
19,29,0.079000004,4,0,1
19,30,0.079000004,4,0,1
19,31,0.079000004,4,0,0
19,32,0.079000004,4,0,1
19,33,0.079000004,4,0,0
19,34,0.079000004,4,0,0
19,35,0.079000004,4,0,0
19,36,0.079000004,4,0,0
19,37,0.079000004,4,0,0
19,38,0.079000004,4,0,0
19,39,0.079000004,4,0,0
19,40,0.079000004,4,0,0
19,41,0.079000004,4,0,0
19,42,0.079000004,4,0,0
19,43,0.079000004,4,0,0
19,44,0.079000004,4,0,0
19,45,0.079000004,4,0,0
19,46,0.079000004,4,0,0
19,47,0.079000004,4,0,0
19,48,0.079000004,4,0,0
19,49,0.079000004,4,0,0
19,50,0.079000004,4,0,0
19,51,0.079000004,4,0,0
19,52,0.079000004,4,0,0
19,53,0.079000004,4,0,0
19,54,0.086000003,4,0,0
19,55,0.086000003,4,0,0
19,56,0.079000004,4,0,0
19,57,0.063000001,4,1,0
19,58,0.063000001,4,1,0
19,59,0.079000004,4,0,0
19,60,0.063000001,4,1,0
19,61,0.066,4,0,0
19,62,0.079000004,4,0,0
19,63,0.079000004,4,0,0
19,64,0.079000004,4,0,0
19,65,0.079000004,4,0,0
19,66,0.068999998,4,0,0
19,67,0.068999998,4,0,0
19,68,0.063000001,4,1,0
19,69,0.063000001,4,0,0
19,70,0.063000001,4,0,0
20,1,0.079000004,4,0,0
20,2,0.079000004,4,0,0
20,3,0.079000004,4,0,0
20,4,0.079000004,4,0,0
20,5,0.079000004,4,0,0
20,6,0.079000004,4,0,0
20,7,0.079000004,4,0,0
20,8,0.079000004,4,0,0
20,9,0.086000003,4,0,0
20,10,0.086000003,4,0,0
20,11,0.079000004,4,0,0
20,12,0.086000003,4,0,0
20,13,0.086000003,4,0,0
20,14,0.079000004,4,0,0
20,15,0.079000004,4,0,0
20,16,0.079000004,4,0,0
20,17,0.086000003,4,0,0
20,18,0.086000003,4,0,0
20,19,0.086000003,4,0,0
20,20,0.079000004,4,0,0
20,21,0.086000003,4,0,0
20,22,0.079000004,4,0,0
20,23,0.086000003,4,0,0
20,24,0.079000004,4,0,0
20,25,0.079000004,4,0,0
20,26,0.079000004,4,0,0
20,27,0.044,4,0,0
20,28,0.079000004,4,0,0
20,29,0.079000004,4,0,0
20,30,0.079000004,4,0,0
20,31,0.063000001,4,0,0
20,32,0.063000001,4,0,0
20,33,0.063000001,4,0,0
21,1,0.079000004,4,0,0
21,2,0.079000004,4,0,0
21,3,0.079000004,4,0,1
21,4,0.079000004,4,0,1
21,5,0.079000004,4,0,0
21,6,0.079000004,4,0,0
21,7,0.083999999,4,0,0
21,8,0.086000003,4,0,1
21,9,0.063000001,4,1,1
21,10,0.063000001,4,1,1
21,11,0.063000001,4,0,0
21,12,0.079000004,4,0,0
21,13,0.079000004,4,0,0
21,14,0.079000004,4,0,0
21,15,0.079000004,4,0,1
21,16,0.079000004,4,0,1
21,17,0.043000001,4,0,0
21,18,0.043000001,4,0,0
21,19,0.063000001,4,1,1
22,1,0.086000003,4,0,0
22,2,0.086000003,4,0,0
22,3,0.086000003,4,0,0
22,4,0.081,4,0,0
22,5,0.086000003,4,0,0
22,6,0.079000004,4,0,0
22,7,0.086000003,4,0,0
23,1,0.081,4,0,0
23,2,0.081,4,0,0
23,3,0.081,4,0,0
23,4,0.081,4,0,0
23,5,0.081,4,0,0
23,6,0.079000004,4,0,0
23,7,0.079000004,4,0,0
23,8,0.079000004,4,0,0
23,9,0.079000004,4,0,0
23,10,0.079000004,4,0,0
23,11,0.079000004,4,0,0
23,12,0.079000004,4,0,0
23,13,0.079000004,4,0,0
23,14,0.079000004,4,0,0
23,15,0.079000004,4,0,0
23,16,0.079000004,4,0,0
23,17,0.079000004,4,0,0
23,18,0.079000004,4,0,0
23,19,0.079000004,4,0,0
23,20,0.079000004,4,0,0
23,21,0.079000004,4,0,0
23,22,0.104,4,0,0
23,23,0.079000004,4,0,0
23,24,0.079000004,4,0,0
23,25,0.079000004,4,0,0
23,26,0.086000003,4,0,0
23,27,0.086000003,4,0,0
23,28,0.086000003,4,0,0
23,29,0.086000003,4,0,0
23,30,0.086000003,4,0,0
23,31,0.063000001,4,1,0
23,32,0.079000004,4,0,0
23,33,0.079000004,4,0,0
23,34,0.086000003,4,0,0
23,35,0.086000003,4,0,0
23,36,0.086000003,4,0,0
23,37,0.063000001,4,0,1
23,38,0.063000001,4,0,0
23,39,0.063000001,4,0,0
23,40,0.086000003,4,0,0
23,41,0.086000003,4,0,0
23,42,0.086000003,4,0,0
23,43,0.086000003,4,0,0
24,1,0.079000004,4,0,0
24,2,0.079000004,4,0,0
24,3,0.079000004,4,0,0
24,4,0.079000004,4,0,0
24,5,0.079000004,4,0,0
24,6,0.086000003,4,0,0
24,7,0.086000003,4,0,0
25,1,0.079000004,4,0,0
25,2,0.079000004,4,0,0
25,3,0.079000004,4,0,0
25,4,0.079000004,4,0,0
25,5,0.079000004,4,0,0
25,6,0.079000004,4,0,0
25,7,0.079000004,4,0,0
25,8,0.079000004,4,0,0
25,9,0.079000004,4,0,0
25,10,0.079000004,4,0,0
25,11,0.079000004,4,0,0
25,12,0.079000004,4,0,0
25,13,0.079000004,4,0,0
25,14,0.079000004,4,0,0
25,15,0.079000004,4,0,0
25,16,0.079000004,4,0,0
25,17,0.079000004,4,0,0
25,18,0.079000004,4,0,0
25,19,0.079000004,4,0,0
25,20,0.063000001,4,0,0
25,21,0.063000001,4,0,0
26,1,0.079000004,4,0,0
26,2,0.079000004,4,0,0
26,3,0.079000004,4,0,0
26,4,0.079000004,4,0,0
26,5,0.079000004,4,0,0
26,6,0.079000004,4,0,0
27,1,0.079000004,4,0,0
27,2,0.079000004,4,0,0
27,3,0.079000004,4,0,0
27,4,0.079000004,4,0,0
27,5,0.079000004,4,0,0
27,6,0.079000004,4,0,0
27,7,0.079000004,4,0,0
27,8,0.079000004,4,0,0
27,9,0.032000002,4,0,0
27,10,0.079000004,4,0,0
27,11,0.079000004,4,0,0
27,12,0.079000004,4,0,0
27,13,0.079000004,4,0,0
27,14,0.079000004,4,0,0
27,15,0.079000004,4,0,0
27,16,0.079000004,4,0,0
27,17,0.079000004,4,0,0
27,18,0.079000004,4,0,0
27,19,0.079000004,4,0,0
28,1,0.079000004,4,0,0
28,2,0.079000004,4,0,0
28,3,0.079000004,4,0,0
28,4,0.079000004,4,0,0
28,5,0.079000004,4,0,0
28,6,0.079000004,4,0,0
28,7,0.079000004,4,0,0
28,8,0.079000004,4,0,0
28,9,0.079000004,4,0,0
28,10,0.079000004,4,0,0
28,11,0.079000004,4,0,0
29,1,0.079000004,4,0,0
29,2,0.079000004,4,0,0
29,3,0.079000004,4,0,0
29,4,0.079000004,4,0,0
29,5,0.079000004,4,0,0
29,6,0.079000004,4,0,0
29,7,0.086000003,4,0,0
29,8,0.086000003,4,0,0
29,9,0.086000003,4,0,0
29,10,0.079000004,4,0,0
29,11,0.079000004,4,0,0
29,12,0.079000004,4,0,0
29,13,0.079000004,4,0,0
30,1,0.081,4,0,0
30,2,0.079000004,4,0,0
30,3,0.079000004,4,0,0
30,4,0.079000004,4,0,0
30,5,0.079000004,4,0,0
30,6,0.079000004,4,0,1
30,7,0.079000004,4,0,1
30,8,0.081,4,0,0
30,9,0.079000004,4,0,1
30,10,0.079000004,4,0,1
30,11,0.079000004,4,0,0
30,12,0.079000004,4,0,0
30,13,0.079000004,4,0,1
31,1,0.086000003,4,0,0
31,2,0.086000003,4,0,0
31,3,0.086000003,4,0,0
31,4,0.086000003,4,0,0
31,5,0.086000003,4,0,0
31,6,0.086000003,4,0,0
31,7,0.086000003,4,0,0
31,8,0.086000003,4,0,0
31,9,0.086000003,4,0,0
31,10,0.086000003,4,0,0
31,11,0.075999998,4,0,0
31,12,0.086000003,4,0,0
31,13,0.086000003,4,0,0
31,14,0.086000003,4,0,0
31,15,0.063000001,4,0,0
31,16,0.063000001,4,0,0
31,17,0.086000003,4,0,0
31,18,0.079000004,4,0,0
31,19,0.079000004,4,0,0
31,20,0.044,4,0,0
31,21,0.044,4,0,0
31,22,0.044,4,0,0
31,23,0.086000003,4,0,0
31,24,0.086000003,4,0,0
31,25,0.079000004,4,0,0
31,26,0.079000004,4,0,0
31,27,0.079000004,4,0,0
31,28,0.086000003,4,0,0
31,29,0.086000003,4,0,0
31,30,0.086000003,4,0,0
31,31,0.086000003,4,0,0
32,1,0.086000003,4,0,0
32,2,0.079000004,4,0,0
32,3,0.079000004,4,0,0
32,4,0.079000004,4,0,0
32,5,0.079000004,4,0,0
32,6,0.079000004,4,0,0
32,7,0.079000004,4,0,0
32,8,0.079000004,4,0,0
32,9,0.079000004,4,0,0
32,10,0.079000004,4,0,0
32,11,0.079000004,4,0,0
33,1,0.082000002,4,0,0
33,2,0.081,4,0,0
33,3,0.079999998,4,0,0
33,4,0.079000004,4,0,0
33,5,0.079000004,4,0,0
33,6,0.079000004,4,0,0
33,7,0.079000004,4,0,0
33,8,0.079000004,4,0,0
33,9,0.079000004,4,0,0
33,10,0.079000004,4,0,0
33,11,0.079000004,4,0,0
33,12,0.079000004,4,0,0
33,13,0.079000004,4,0,0
33,14,0.075000003,4,0,0
33,15,0.079999998,4,0,0
33,16,0.079000004,4,0,0
33,17,0.079000004,4,0,0
33,18,0.079000004,4,0,0
33,19,0.079000004,4,0,0
33,20,0.079000004,4,0,0
33,21,0.079000004,4,0,0
33,22,0.079000004,4,0,0
33,23,0.075000003,4,1,0
33,24,0.075000003,4,1,0
33,25,0.074000001,4,1,0
33,26,0.085000001,4,0,0
33,27,0.085000001,4,0,0
33,28,0.085000001,4,0,0
33,29,0.079000004,4,0,0
33,30,0.086000003,4,0,0
33,31,0.086000003,4,0,0
33,32,0.086000003,4,0,0
33,33,0.086000003,4,0,0
33,34,0.086000003,4,0,0
33,35,0.086000003,4,0,0
33,36,0.086000003,4,0,0
33,37,0.086000003,4,0,0
33,38,0.086000003,4,0,0
33,39,0.079000004,4,0,0
33,40,0.086000003,4,0,0
33,41,0.086000003,4,0,0
33,42,0.086000003,4,0,0
33,43,0.086000003,4,0,0
33,44,0.086000003,4,0,0
33,45,0.086999997,4,0,0
33,46,0.083999999,4,0,0
33,47,0.083999999,4,0,0
33,48,0.081,4,0,0
33,49,0.081,4,0,0
33,50,0.081,4,0,0
33,51,0.081,4,0,0
33,52,0.081,4,0,0
33,53,0.081,4,0,0
33,54,0.081,4,0,0
33,55,0.081,4,0,0
33,56,0.081,4,0,0
33,57,0.081,4,0,0
33,58,0.081,4,0,0
33,59,0.081,4,0,0
33,60,0.081,4,0,0
33,61,0.079000004,4,0,0
33,62,0.081,4,0,0
33,63,0.086000003,4,0,0
33,64,0.086000003,4,0,0
33,65,0.086000003,4,0,0
33,66,0.079000004,4,0,0
33,67,0.081,4,0,0
33,68,0.081,4,0,0
33,69,0.081,4,0,0
33,70,0.081,4,0,0
33,71,0.081,4,0,0
33,72,0.081,4,0,0
33,73,0.081,4,0,0
33,74,0.081,4,0,0
33,75,0.081,4,0,0
33,76,0.081,4,0,0
33,77,0.081,4,0,0
33,78,0.081,4,0,0
33,79,0.081,4,0,0
33,80,0.081,4,0,0
33,81,0.081,4,0,0
33,82,0.081,4,0,0
33,83,0.086000003,4,0,0
33,84,0.086000003,4,0,0
33,85,0.086000003,4,0,0
33,86,0.081,4,0,0
33,87,0.081,4,0,0
33,88,0.081,4,0,0
33,89,0.081,4,0,0
33,90,0.082999997,4,0,0
33,91,0.082999997,4,0,0
33,92,0.083999999,4,0,0
33,93,0.082999997,4,0,0
33,94,0.083999999,4,0,0
33,95,0.086000003,4,0,0
33,96,0.086000003,4,0,0
33,97,0.086000003,4,0,0
33,98,0.086000003,4,0,0
33,99,0.086000003,4,0,0
33,100,0.086000003,4,0,0
33,101,0.086000003,4,0,0
33,102,0.086000003,4,0,0
33,103,0.086000003,4,0,0
33,104,0.086000003,4,0,0
33,105,0.086000003,4,0,0
33,106,0.086000003,4,0,0
33,107,0.086000003,4,0,0
33,108,0.086000003,4,0,0
33,109,0.092,4,0,0
33,110,0.086000003,4,0,0
33,111,0.086000003,4,0,0
33,112,0.086000003,4,0,0
33,113,0.086000003,4,0,0
33,114,0.086000003,4,0,0
33,115,0.086000003,4,0,0
33,116,0.086000003,4,0,0
33,117,0.086000003,4,0,0
33,118,0.086000003,4,0,0
33,119,0.068000004,4,1,0
33,120,0.068000004,4,1,0
33,121,0.074000001,4,0,0
33,122,0.086000003,4,0,0
33,123,0.086000003,4,0,0
33,124,0.086000003,4,0,0
33,125,0.086000003,4,0,0
33,126,0.086000003,4,0,0
33,127,0.086000003,4,0,0
33,128,0.086000003,4,0,0
33,129,0.086000003,4,0,0
33,130,0.086000003,4,0,0
33,131,0.086000003,4,0,0
33,132,0.086000003,4,0,0
33,133,0.086000003,4,0,0
33,134,0.086000003,4,0,0
33,135,0.086000003,4,0,0
33,136,0.086000003,4,0,0
33,137,0.086000003,4,0,0
33,138,0.086000003,4,0,0
33,139,0.086000003,4,0,0
33,140,0.086000003,4,0,0
33,141,0.086000003,4,0,0
33,142,0.086000003,4,0,0
33,143,0.086000003,4,0,0
33,144,0.086000003,4,0,0
33,145,0.086000003,4,0,0
33,146,0.086000003,4,0,0
33,147,0.086000003,4,0,0
33,148,0.086000003,4,0,0
33,149,0.086000003,4,0,0
33,150,0.086000003,4,0,0
33,151,0.086000003,4,0,0
33,152,0.086000003,4,0,0
33,153,0.086000003,4,0,0
33,154,0.086000003,4,0,0
33,155,0.086000003,4,0,0
33,156,0.086000003,4,0,0
33,157,0.086000003,4,0,0
33,158,0.086000003,4,0,0
33,159,0.086000003,4,0,0
33,160,0.086000003,4,0,0
33,161,0.086000003,4,0,0
34,1,0.081,4,0,0
34,2,0.079000004,4,0,0
34,3,0.079000004,4,0,0
34,4,0.079000004,4,0,0
34,5,0.079000004,4,0,0
34,6,0.079000004,4,0,0
34,7,0.079000004,4,0,0
34,8,0.079000004,4,0,0
34,9,0.086000003,4,0,0
34,10,0.079000004,4,0,0
34,11,0.079000004,4,0,0
34,12,0.079000004,4,0,0
34,13,0.079000004,4,0,0
34,14,0.083999999,4,0,0
34,15,0.079000004,4,0,0
34,16,0.081,4,0,0
34,17,0.079000004,4,0,0
34,18,0.079000004,4,0,0
34,19,0.079000004,4,0,0
34,20,0.079000004,4,0,0
34,21,0.079000004,4,0,0
34,22,0.079000004,4,0,0
34,23,0.081,4,0,0
34,24,0.079000004,4,0,0
34,25,0.079000004,4,0,0
34,26,0.079000004,4,0,0
34,27,0.079000004,4,0,0
34,28,0.079000004,4,0,0
34,29,0.079000004,4,0,0
34,30,0.079000004,4,0,0
34,31,0.081,4,0,0
34,32,0.079000004,4,0,0
34,33,0.079000004,4,0,0
34,34,0.079000004,4,0,0
34,35,0.079000004,4,0,0
34,36,0.079000004,4,0,0
34,37,0.079000004,4,0,0
34,38,0.079000004,4,0,0
34,39,0.086000003,4,0,0
34,40,0.079000004,4,0,0
34,41,0.079000004,4,0,0
34,42,0.104,4,0,0
34,43,0.104,4,0,0
34,44,0.086000003,4,0,0
34,45,0.086000003,4,0,0
34,46,0.079000004,4,0,0
34,47,0.079000004,4,0,0
34,48,0.092,4,0,0
34,49,0.079000004,4,0,0
34,50,0.079000004,4,0,0
34,51,0.079000004,4,0,0
34,52,0.079000004,4,0,0
34,53,0.079000004,4,0,0
34,54,0.068000004,4,1,0
34,55,0.079000004,4,0,0
34,56,0.079000004,4,0,0
34,57,0.079000004,4,0,0
34,58,0.079000004,4,0,0
34,59,0.079000004,4,0,0
34,60,0.079000004,4,0,0
34,61,0.079000004,4,0,0
34,62,0.079000004,4,0,0
34,63,0.079000004,4,0,0
34,64,0.079000004,4,0,0
34,65,0.083999999,4,0,0
34,66,0.083999999,4,0,0
34,67,0.086000003,4,0,0
34,68,0.086000003,4,0,0
34,69,0.085000001,4,0,0
34,70,0.085000001,4,0,0
34,71,0.086000003,4,0,0
34,72,0.086000003,4,0,0
34,73,0.063000001,4,1,0
34,74,0.063000001,4,1,0
34,75,0.063000001,4,1,0
34,76,0.063000001,4,1,0
34,77,0.068000004,4,0,0
34,78,0.079000004,4,0,0
34,79,0.086000003,4,0,0
34,80,0.079000004,4,0,0
34,81,0.079000004,4,0,0
34,82,0.063000001,4,0,0
34,83,0.063000001,4,0,0
34,84,0.063000001,4,0,0
35,1,0.079000004,4,0,0
35,2,0.079000004,4,0,0
35,3,0.079000004,4,0,0
35,4,0.079000004,4,0,0
35,5,0.079000004,4,0,0
35,6,0.079000004,4,0,0
35,7,0.079000004,4,0,0
35,8,0.079000004,4,0,0
35,9,0.079000004,4,0,0
35,10,0.079000004,4,0,0
35,11,0.079000004,4,0,0
35,12,0.086000003,4,0,0
35,13,0.086000003,4,0,0
35,14,0.086000003,4,0,0
35,15,0.086000003,4,0,0
35,16,0.086000003,4,0,0
35,17,0.063000001,4,1,0
35,18,0.086000003,4,0,0
35,19,0.086000003,4,0,0
35,20,0.086000003,4,0,0
36,1,0.081,4,0,0
36,2,0.081,4,0,0
36,3,0.081,4,0,0
36,4,0.079000004,4,0,0
36,5,0.079000004,4,0,0
36,6,0.079000004,4,0,0
36,7,0.079000004,4,0,0
36,8,0.079000004,4,0,0
36,9,0.079000004,4,0,0
36,10,0.079000004,4,0,0
36,11,0.079000004,4,0,0
36,12,0.079000004,4,0,0
36,13,0.079000004,4,0,0
36,14,0.079000004,4,0,0
36,15,0.079000004,4,0,0
36,16,0.086000003,4,0,0
